Full_Info,Price_Million,Area_m2,Price_per_m2,Area_log,Distance_To_D1,Population_Density,District_Bình Thạnh,District_Gò Vấp,District_Nhà Bè,District_Quận 1,District_Quận 2,District_Quận 4,District_Quận 6,District_Quận 7,District_Quận 8,District_Quận 9,District_Thủ Đức,District_Tân Bình,District_Tân Phú,District_Unknown,Area_category_medium,Area_category_small
"3.7 tỷ | Cho thuê căn hộ Q7 Saigon Riverside 2 phòng ngủ, đầy đủ nội thất. | A07112450 • Đào Trí, Phú Thuận, Quận 7, Hồ Chí Minh | 2 | 2 | 73 m²",3700.0,-0.03166451337799373,-0.5710074031733825,-0.06811987266673303,-1.6733596296648134,-0.560291591535269,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
"3.7 tỷ | Bán Căn hộ Q7 Saigon Riverside 2 phòng ngủ | A07113531 • Đào Trí, Phú Thuận, Quận 7, Hồ Chí Minh | 2 | 2 | 73.49 m²",3700.0,-0.03139893261670398,-0.5753354353787146,-0.05177899335989976,-1.6733596296648134,-0.560291591535269,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
"3.7 tỷ | Căn hộ Q7 Saigon Riverside 2pn diện tích 73.49m² | A07146553 • Đào Trí, Phú Thuận, Quận 7, Hồ Chí Minh | 2 | 2 | 73.49 m²",3700.0,-0.03139893261670398,-0.5753354353787146,-0.05177899335989976,-1.6733596296648134,-0.560291591535269,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
"3.7 tỷ | Bán Căn hộ Q7 Saigon Riverside hướng Đông Nam, diện tích 73.49m² | A07140137 • Đào Trí, Phú Thuận, Quận 7, Hồ Chí Minh | 2 | 2 | 73.49 m²",3700.0,-0.03139893261670398,-0.5753354353787146,-0.05177899335989976,-1.6733596296648134,-0.560291591535269,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
"3.5 tỷ | Căn hộ Q7 Saigon Riverside tầng cao, nội thất cơ bản, view sông. | A0772173 • Đào Trí, Phú Thuận, Quận 7, Hồ Chí Minh | 2 | 2 | 67.37 m²",3500.0,-0.03471598212505771,-0.5547813785413339,-0.26404557805864187,-1.6733596296648134,-0.560291591535269,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
"3.9 tỷ | Bán Căn hộ Q7 Saigon Riverside 2pn góc | A07140134 • Đào Trí, Phú Thuận, Quận 7, Hồ Chí Minh | 2 | 2 | 74 m²",3900.0,-0.03112251182434116,-0.5451660230076761,-0.034884907684953156,-1.6733596296648134,-0.560291591535269,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
"3.7 tỷ | Bán căn hộ Q7 Saigon Riverside tầng cao, tháp Venus, diện tích 66.66m2 - 2 phòng ngủ, chưa bàn giao | A0755637 • Đào Trí, Phú Thuận, Quận 7, Hồ Chí Minh | 2 | 2 | 66.66 m²",3700.0,-0.03510080322815104,-0.5092702499645639,-0.2898921272248917,-1.6733596296648134,-0.560291591535269,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
"GIẢM GIÁ | 3.7 tỷ | -3% | Bán và cho thuê căn hộ Q7 Saigon Riverside tầng cao, hoàn thiện cơ bản | A0759935 • Đào Trí, Phú Thuận, Quận 7, Hồ Chí Minh | 2 | 2 | 66.66 m²",3700.0,-0.03510080322815104,-0.5092702499645639,-0.2898921272248917,-1.6733596296648134,-0.560291591535269,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
"3.6 tỷ | Bán căn hộ Q7 Saigon Riverside tầng cao, thuận tiện di chuyển sang Q.1 | A0760212 • Đào Trí, Phú Thuận, Quận 7, Hồ Chí Minh | 2 | 2 | 66.66 m²",3600.0,-0.03510080322815104,-0.5284825109597202,-0.2898921272248917,-1.6733596296648134,-0.560291591535269,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
"3.7 tỷ | Bán Căn hộ Q7 Saigon Riverside 2pn,2wc | A0762583 • Đào Trí, Phú Thuận, Quận 7, Hồ Chí Minh | 2 | 2 | 69.19 m²",3700.0,-0.03372953929741003,-0.5352633089580107,-0.19899765044795648,-1.6733596296648134,-0.560291591535269,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
"3.7 tỷ | Bán Căn hộ Q7 Saigon Riverside 2 phòng ngủ | A07141626 • Đào Trí, Phú Thuận, Quận 7, Hồ Chí Minh | 2 | 2 | 66.66 m²",3700.0,-0.03510080322815104,-0.5092702499645639,-0.2898921272248917,-1.6733596296648134,-0.560291591535269,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
"3.7 tỷ | Bán căn hộ Q7 Saigon Riverside 2PN view nội khu. | A0760716 • Đào Trí, Phú Thuận, Quận 7, Hồ Chí Minh | 2 | 2 | 66.66 m²",3700.0,-0.03510080322815104,-0.5092702499645639,-0.2898921272248917,-1.6733596296648134,-0.560291591535269,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
"GIẢM GIÁ | 3.7 tỷ | -5% | Cho thuê căn hộ Q7 Saigon Riverside 2 phòng ngủ | A0757069 • Đào Trí, Phú Thuận, Quận 7, Hồ Chí Minh | 2 | 2 | 69.19 m²",3700.0,-0.03372953929741003,-0.5352633089580107,-0.19899765044795648,-1.6733596296648134,-0.560291591535269,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
"3.05 tỷ | Bán căn hộ Q7 Saigon Riverside tầng cao, 1 phòng ngủ +1 | A0760378 • Đào Trí, Phú Thuận, Quận 7, Hồ Chí Minh | 1 | 1 | 53.67 m²",3050.0,-0.04214140341009794,-0.4923239403780036,-0.8177190496360173,-1.6733596296648134,-0.560291591535269,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
"3.05 tỷ | Bán Căn hộ Q7 Saigon Riverside 1PN+1 view đẹp, | A0771231 • Đào Trí, Phú Thuận, Quận 7, Hồ Chí Minh | 1 | 1 | 53.2 m²",3050.0,-0.042396144140314646,-0.4858941286447057,-0.8390970611279605,-1.6733596296648134,-0.560291591535269,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
"3.7 tỷ | Cho thuê căn hộ Q7 Saigon Riverside 2 phòng ngủ nhà đẹp | A07198428 • Đào Trí, Phú Thuận, Quận 7, Hồ Chí Minh | 2 | 2 | 67.61 m²",3700.0,-0.03458590175218109,-0.519258579708385,-0.25536937920208785,-1.6733596296648134,-0.560291591535269,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
"3.05 tỷ | Căn hộ The CBD Premium Home tầng trung, đón view thành phố sầm uất. | A0265358 • Đồng Văn Cống, Thạnh Mỹ Lợi, | 2 | 2 | 65 m²",3050.0,-0.03600052580721431,-0.6191850729840832,-0.3513962084583887,0.9724400052447274,-0.13517524411165588,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
"3.05 tỷ | Căn hộ The CBD Premium Home có 2 phòng ngủ, tiện ích đa dạng. | A02106873 • Đồng Văn Cống, Thạnh Mỹ Lợi, | 2 | 2 | 60 m²",3050.0,-0.038710533575477164,-0.569106836833978,-0.5464551185915228,0.9724400052447274,-0.13517524411165588,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
"4.4 tỷ | Căn hộ thô Sunrise Riverside view nội khu, ban công hướng Nam. | ANB72966 • Nguyễn Hữu Thọ, Phước Kiển, Nhà Bè, | 2 | 2 | 70 m²",4400.0,-0.033290518038951444,-0.4151191926534441,-0.1705883317692301,-0.6557443854688363,-0.13517524411165588,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
"4.4 tỷ | Căn hộ Sunrise Riverside hướng Nam, diện tích 69.16m² | ANB54390 • Nguyễn Hữu Thọ, Phước Kiển, Nhà Bè, | 2 | 2 | 69.16 m²",4400.0,-0.03374579934401961,-0.4053418074615586,-0.20005613327780988,-0.6557443854688363,-0.13517524411165588,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
"4.4 tỷ | Căn hộ Sunrise Riverside hướng Nam, diện tích 69.18m² | ANB63997 • Nguyễn Hữu Thọ, Phước Kiển, Nhà Bè, | 2 | 2 | 69.18 m²",4400.0,-0.03373495931294655,-0.4055773616966914,-0.19935042778204598,-0.6557443854688363,-0.13517524411165588,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
"4.4 tỷ | Cho thuê căn hộ Sunrise Riverside đầy đủ nội thất | ANB61787 • Nguyễn Hữu Thọ, Phước Kiển, Nhà Bè, | 2 | 2 | 70 m²",4400.0,-0.033290518038951444,-0.4151191926534441,-0.1705883317692301,-0.6557443854688363,-0.13517524411165588,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
"4.4 tỷ | Căn hộ Sunrise Riverside hướng Nam, diện tích 69.18m² | ANB198436 • Nguyễn Hữu Thọ, Phước Kiển, | 2 | 2 | 69.18 m²",4400.0,-0.03373495931294655,-0.4055773616966914,-0.19935042778204598,0.9724400052447274,-0.13517524411165588,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
"4.4 tỷ | Bán Căn hộ 2PN Sunrise Riverside hướng Tây, diện tích 70.45m² | ANB73980 • Nguyễn Hữu Thọ, Phước Kiển, Nhà Bè, | 2 | 2 | 70.45 m²",4400.0,-0.033046617339807786,-0.42026116740659325,-0.15494510006561127,-0.6557443854688363,-0.13517524411165588,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
"4.2 tỷ | Căn hộ Sunrise Riverside hướng Đông, diện tích 70m² | ANB184104 • Nguyễn Hữu Thọ, Phước Kiển, | 2 | 2 | 69.16 m²",4200.0,-0.033290518038951444,-0.45171031602307593,-0.1705883317692301,0.9724400052447274,-0.13517524411165588,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
"4.3 tỷ | Căn hộ Sunrise Riverside hướng Bắc, diện tích 69.42m² | ANB184156 • Nguyễn Hữu Thọ, Phước Kiển, | 2 | 2 | 69.42 m²",4300.0,-0.033604878940069936,-0.4268418458332282,-0.19089761371693614,0.9724400052447274,-0.13517524411165588,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
"4.4 tỷ | Bán căn hộ Sunrise Riverside 2PN view sông | ANB184103 • Nguyễn Hữu Thọ, Phước Kiển, | 2 | 2 | 69.16 m²",4400.0,-0.03374579934401961,-0.4053418074615586,-0.20005613327780988,0.9724400052447274,-0.13517524411165588,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
"4.4 tỷ | Cho thuê căn hộ Sunrise Riverside 2PN,2WC | ANB189908 • Nguyễn Hữu Thọ, Phước Kiển, | 2 | 2 | 70.45 m²",4400.0,-0.033046617339807786,-0.42026116740659325,-0.15494510006561127,0.9724400052447274,-0.13517524411165588,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
"4.4 tỷ | Căn hộ Sunrise Riverside hướng ban công tây đầy đủ nội thất diện tích 70m² | ANB163320 • Nguyễn Hữu Thọ, Phước Kiển, | 2 | 2 | 70 m²",4400.0,-0.033290518038951444,-0.4151191926534441,-0.1705883317692301,0.9724400052447274,-0.13517524411165588,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
"4.4 tỷ | Căn hộ Sunrise Riverside 2 Phòng ngủ ,hướng Đông view sông vòng cung phong thủy. | ANB198212 • Nguyễn Hữu Thọ, Phước Kiển, | 2 | 2 | 70.96 m²",4400.0,-0.03277019654744498,-0.42600989904530734,-0.13733476803878505,0.9724400052447274,-0.13517524411165588,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
"4.4 tỷ | Căn hộ Sunrise Riverside hướng ban công bắc đầy đủ nội thất diện tích 70.45m² | ANB160940 • Nguyễn Hữu Thọ, Phước Kiển, | 2 | 2 | 70.45 m²",4400.0,-0.033046617339807786,-0.42026116740659325,-0.15494510006561127,0.9724400052447274,-0.13517524411165588,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
"4.4 tỷ | Căn hộ Sunrise Riverside 2PN nội thất đẹp | ANB189906 • Nguyễn Hữu Thọ, Phước Kiển, | 2 | 2 | 71.03 m²",4400.0,-0.032732256438689294,-0.4267924976732365,-0.13492740983735305,0.9724400052447274,-0.13517524411165588,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
"4.4 tỷ | Căn hộ Sunrise Riverside tầng cao nhất 2PN, nội thất đầy đủ | ANB100142 • Nguyễn Hữu Thọ, Phước Kiển, | 2 | 2 | 70 m²",4400.0,-0.033290518038951444,-0.4151191926534441,-0.1705883317692301,0.9724400052447274,-0.13517524411165588,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
"4.4 tỷ | Căn hộ Sunrise Riverside 2PN view đẹp | ANB160673 • Nguyễn Hữu Thọ, Phước Kiển, | 2 | 2 | 70 m²",4400.0,-0.033290518038951444,-0.4151191926534441,-0.1705883317692301,0.9724400052447274,-0.13517524411165588,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
"4.4 tỷ | Bán Căn hộ Sunrise Riverside 2PN nhà đẹp | ANB184100 • Nguyễn Hữu Thọ, Phước Kiển, | 2 | 2 | 69.5 m²",4400.0,-0.033561518815777736,-0.4093277918323513,-0.18808640965096227,0.9724400052447274,-0.13517524411165588,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
"4.4 tỷ | Cho thuê căn hộ Sunrise Riverside 2 phòng ngủ nội thất cơ bản | AOT56991 • Nguyễn Hữu Thọ, Phước Kiển, Nhà Bè, | 2 | 2 | 70 m²",4400.0,-0.033290518038951444,-0.4151191926534441,-0.1705883317692301,-0.6557443854688363,-0.13517524411165588,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
"4.4 tỷ | Bán căn hộ Sunrise Riverside tầng thấp, diện tích 70m2 - 2 phòng ngủ, chưa có nội thất | AOT56988 • Nguyễn Hữu Thọ, Phước Kiển, Nhà Bè, | 2 | 2 | 70 m²",4400.0,-0.033290518038951444,-0.4151191926534441,-0.1705883317692301,-0.6557443854688363,-0.13517524411165588,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
"4.4 tỷ | Bán Căn hộ Sunrise Riverside 2PN ban công hướng Nam mát mẻ. | ANB99316 • Nguyễn Hữu Thọ, Phước Kiển, Nhà Bè, | 2 | 2 | 70 m²",4400.0,-0.033290518038951444,-0.4151191926534441,-0.1705883317692301,-0.6557443854688363,-0.13517524411165588,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
"4.4 tỷ | Bán căn hộ Sunrise Riverside tầng thấp, diện tích 70m2 - 2 phòng ngủ, chưa có nội thất | AOT56980 • Nguyễn Hữu Thọ, Phước Kiển, Nhà Bè, | 2 | 2 | 70 m²",4400.0,-0.033290518038951444,-0.4151191926534441,-0.1705883317692301,-0.6557443854688363,-0.13517524411165588,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
"4.4 tỷ | Căn hộ Sunrise Riverside hướng Đông, diện tích 70.96m² | ANB192121 • Nguyễn Hữu Thọ, Phước Kiển, | 2 | 2 | 70.96 m²",4400.0,-0.03277019654744498,-0.42600989904530734,-0.13733476803878505,0.9724400052447274,-0.13517524411165588,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
"4.4 tỷ | Bán Căn hộ Sunrise Riverside 2PN hướng Tây Nam, diện tích 70m² | ANB99728 • Nguyễn Hữu Thọ, Phước Kiển, Nhà Bè, | 2 | 2 | 70 m²",4400.0,-0.033290518038951444,-0.4151191926534441,-0.1705883317692301,-0.6557443854688363,-0.13517524411165588,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
"4.4 tỷ | Bán Căn hộ 2PN Sunrise Riverside hướng Bắc, diện tích 69.16m² | ANB188136 • Nguyễn Hữu Thọ, Phước Kiển, | 2 | 2 | 69.16 m²",4400.0,-0.03374579934401961,-0.4053418074615586,-0.20005613327780988,0.9724400052447274,-0.13517524411165588,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
"4.4 tỷ | Căn hộ Sunrise Riverside tầng cao, view thành phố sầm uất. | ANB77100 • Nguyễn Hữu Thọ, Phước Kiển, Nhà Bè, | 2 | 2 | 69.36 m²",4400.0,-0.03363739903328909,-0.40769123681370334,-0.19300811338879498,-0.6557443854688363,-0.13517524411165588,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
"4.4 tỷ | Bán căn hộ tầng 14 đầy đủ nội thất Sunrise Riverside | ANB61107 • Nguyễn Hữu Thọ, Phước Kiển, Nhà Bè, | 2 | 2 | 70.45 m²",4400.0,-0.033046617339807786,-0.42026116740659325,-0.15494510006561127,-0.6557443854688363,-0.13517524411165588,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
"4.4 tỷ | Căn hộ Sunrise Riverside hướng Đông nhà siêu đẹp, diện tích 71m² | ANB139531 • Nguyễn Hữu Thọ, Phước Kiển, | 2 | 2 | 71 m²",4400.0,-0.032748516485298876,-0.4264572872186821,-0.13595884818391588,0.9724400052447274,-0.13517524411165588,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
"4.4 tỷ | Căn hộ 2PN Sunrise Riverside hướng Đông, diện tích 70 m² | ANB159067 • Nguyễn Hữu Thọ, Phước Kiển, | 2 | 2 | 70 m²",4400.0,-0.033290518038951444,-0.4151191926534441,-0.1705883317692301,0.9724400052447274,-0.13517524411165588,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
"4.4 tỷ | Căn hộ Sunrise Riverside hướng Đông, diện tích 70m² | ANB198286 • Nguyễn Hữu Thọ, Phước Kiển, | 2 | 2 | 70 m²",4400.0,-0.033290518038951444,-0.4151191926534441,-0.1705883317692301,0.9724400052447274,-0.13517524411165588,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
"4.4 tỷ | Căn hộ Sunrise Riverside 2PN,2WC View sông phong thủy đón tài lộc cực đẹp | ANB66998 • Nguyễn Hữu Thọ, Phước Kiển, Nhà Bè, | 2 | 2 | 70.68 m²",4400.0,-0.03292195698246769,-0.4228640031459412,-0.14698767584081637,-0.6557443854688363,-0.13517524411165588,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
"5.2 tỷ | Căn hộ Sunrise Riverside hướng ban công đông đầy đủ nội thất diện tích 71.03m² | ANB76021 • Nguyễn Hữu Thọ, Phước Kiển, Nhà Bè, | 2 | 2 | 71.03 m²",5200.0,-0.032732256438689294,-0.2825504232892169,-0.13492740983735305,-0.6557443854688363,-0.13517524411165588,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
"5.4 tỷ | Căn hộ Sunrise Riverside hướng ban công nam đầy đủ nội thất diện tích 95m² | ANB144149 • Nguyễn Hữu Thọ, Phước Kiển, | 3 | 2 | 95 m²",5400.0,-0.019740479197637155,-0.4921531365895111,0.5763326754255502,0.9724400052447274,-0.13517524411165588,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
"5.4 tỷ | Căn hộ Sunrise Riverside hướng Nam, diện tích 83m² | ANB160723 • Nguyễn Hữu Thọ, Phước Kiển, | 3 | 2 | 83 m²",5400.0,-0.026244497841468015,-0.3869043505371015,0.24571325833219854,0.9724400052447274,-0.13517524411165588,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
"23.5 tỷ | Căn hộ Empire City nội thất cơ bản diện tích 148.7m² | A0290025 • Mai Chí Thọ, Thủ Thiêm, Quận 2, | 3 | 3 | 148.7 m²",23500.0,0.009365004233505933,0.8038302943930142,1.6763682392298613,-0.6557443854688363,-0.13517524411165588,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
"24 tỷ | Căn hộ Empire City đầy đủ nội thất diện tích 127m² | A02147386 • Mai Chí Thọ, Thủ Thiêm, Quận 2, | 3 | 2 | 127 m²",24000.0,-0.0023964294807548646,1.2000763790800688,1.2886241990350162,-0.6557443854688363,-0.13517524411165588,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
"5.2 tỷ | Căn hộ Sunrise Riverside View sông quận 1 bitexco, diện tích 70m² | ANB183739 • Nguyễn Hữu Thọ, Phước Kiển, | 2 | 2 | 70 m²",5200.0,-0.033290518038951444,-0.2687546991749166,-0.1705883317692301,-3.0980209715391815,6.666686314666153,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
"5 tỷ | Cho thuê Căn hộ Sunrise Riverside 2PN hướng Đông, diện tích 71m² | ANB139532 • Nguyễn Hữu Thọ, Phước Kiển, | 1 | 2 | 71 m²",5000.0,-0.032748516485298876,-0.31823002091413727,-0.13595884818391588,0.9724400052447274,-0.13517524411165588,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
"4.9 tỷ | Căn hộ Sunrise Riverside thiết kế sang trọng bàn giao đầy đủ nội thất. | ANB79855 • Nguyễn Hữu Thọ, Phước Kiển, Nhà Bè, | 2 | 2 | 69.5 m²",4900.0,-0.033561518815777736,-0.3171918696786021,-0.18808640965096227,-0.6557443854688363,-0.13517524411165588,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
"4.7 tỷ | Căn hộ Sunrise Riverside hướng Nam, diện tích 69.19m² | ANB74092 • Nguyễn Hữu Thọ, Phước Kiển, Nhà Bè, | 2 | 2 | 69.19 m²",4700.0,-0.03372953929741003,-0.3501658500857582,-0.19899765044795648,-0.6557443854688363,-0.13517524411165588,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
"4.7 tỷ | Căn hộ Sunrise Riverside hướng Đông, diện tích 70.96m² | ANB74063 • Nguyễn Hữu Thọ, Phước Kiển, Nhà Bè, | 2 | 2 | 70.96 m²",4700.0,-0.03277019654744498,-0.3718657621539411,-0.13733476803878505,-0.6557443854688363,-0.13517524411165588,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
"4.8 tỷ | Căn hộ Sunrise Riverside tầng 11 cửa hướng Đông, đầy đủ nội thất. | ANB87691 • Nguyễn Hữu Thọ, Phước Kiển, Nhà Bè, | 2 | 2 | 69.5 m²",4800.0,-0.033561518815777736,-0.3356190541093519,-0.18808640965096227,-0.6557443854688363,-0.13517524411165588,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
"4.4 tỷ | Căn hộ Sunrise Riverside 2PN RẺ NHẤT DỰ ÁN | ANB198454 • Nguyễn Hữu Thọ, Phước Kiển, | 2 | 2 | 69.19 m²",4400.0,-0.03372953929741003,-0.40569508774743396,-0.19899765044795648,0.9724400052447274,-0.13517524411165588,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
"4.4 tỷ | Cho thuê căn hộ 2PN Sunrise Riverside hướng Bắc View sông | ANB198547 • Nguyễn Hữu Thọ, Phước Kiển, | 2 | 2 | 70 m²",4400.0,-0.033290518038951444,-0.4151191926534441,-0.1705883317692301,0.9724400052447274,-0.13517524411165588,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
"4.4 tỷ | Bán Căn hộ Sunrise Riverside 2PN hướng Nam, diện tích 70m² | ANB160680 • Nguyễn Hữu Thọ, Phước Kiển, | 2 | 2 | 70 m²",4400.0,-0.033290518038951444,-0.4151191926534441,-0.1705883317692301,0.9724400052447274,-0.13517524411165588,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
"4.4 tỷ | Bán căn hộ Sunrise Riverside 2PN hướng Tây, diện tích 69.15m² | ANB198504 • Nguyễn Hữu Thọ, Phước Kiển, | 2 | 2 | 69.15 m²",4400.0,-0.03375121935955613,-0.40522397924762904,-0.20040906146814738,0.9724400052447274,-0.13517524411165588,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
"4.5 tỷ | Căn hộ Sunrise Riverside 2PN block K CÓ SỔ | ANB61526 • Nguyễn Hữu Thọ, Phước Kiển, Nhà Bè, | 2 | 2 | 69.19 m²",4500.0,-0.03372953929741003,-0.38718534186020875,-0.19899765044795648,-0.6557443854688363,-0.13517524411165588,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
"4.5 tỷ | Căn hộ Sunrise Riverside 2PN nội thất đẹp độc lạ giá rẻ | ANB63970 • Nguyễn Hữu Thọ, Phước Kiển, Nhà Bè, | 2 | 2 | 70 m²",4500.0,-0.033290518038951444,-0.39682363096862805,-0.1705883317692301,-0.6557443854688363,-0.13517524411165588,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
"5.3 tỷ | Căn hộ Sunrise Riverside 2PN,2WC nội thất đẹp | ANB198285 • Nguyễn Hữu Thọ, Phước Kiển, | 2 | 2 | 70.61 m²",5300.0,-0.03295989709122338,-0.25883607431590583,-0.14940679446522626,0.9724400052447274,-0.13517524411165588,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
"4.5 tỷ | Căn hộ Sunrise Riverside | ANB72014 • Nguyễn Hữu Thọ, Phước Kiển, Nhà Bè, | 2 | 2 | 70.68 m²",4500.0,-0.03292195698246769,-0.40474445988140934,-0.14698767584081637,-0.6557443854688363,-0.13517524411165588,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
"4 tỷ | Căn hộ tầng thấp River Panorama view thành phố. | A0772076 • Hoàng Quốc Việt, Phú Thuận, Quận 7, | 2 | 1 | 55.3 m²",4000.0,-0.04125794087764425,-0.2937663531237789,-0.7449765486840216,-1.6733596296648134,-0.560291591535269,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
"7.5 tỷ | Căn hộ RichLane Residences hướng Bắc, diện tích 92m² | A07186628 • Nguyễn Văn Linh, Tân Phong, Quận 7, | 2 | 2 | 92 m²",7500.0,-0.02136648385859487,-0.17608370194530562,0.4977239234015609,-1.6733596296648134,-0.560291591535269,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
"5.3 tỷ | Bán căn hộ 3PN Sunrise Riverside View Sông Pháo Hoa | ANB163770 • Nguyễn Hữu Thọ, Phước Kiển, | 3 | 2 | 83.42 m²",5300.0,-0.026016857188933935,-0.40645171965195853,0.25806225009135375,0.9724400052447274,-0.13517524411165588,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
"2.3 tỷ | Bán Căn hộ Studio Vinhomes Grand Park, diện tích 36 m², view hồ bơi công viên đẹp | A09199036 • Nguyễn Xiển, Long Thạnh Mỹ, | 1 | 1 | 36 m²",2300.0,-0.05171857086313888,-0.4019057314366326,-1.7843299135597186,0.9724400052447274,-0.13517524411165588,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
"2.39 tỷ | Bán Căn hộ Westgate 2PN Bình Chánh hướng Đông Sổ hồng | ABC199165 • Tân Túc, Tân Túc, Bình Chánh, | 2 | 2 | 59 m²",2390.0,-0.03925253512912973,-0.7013362000277678,-0.5873811365761936,-0.04517523895124991,-0.13517524411165588,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
"9.6 tỷ | Căn hộ Masteri Thảo Điền, diện tích 86m² | A02199166 • Xa Lộ Hà Nội, Thảo Điền, Quận 2, | 3 | 2 | 86 m²",9600.0,-0.0246184931805103,0.20948277370259716,0.33259823326586013,-0.6557443854688363,-0.13517524411165588,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
"7.3 tỷ | Căn hộ 3 phòng ngủ view hồ bơi đông nam Masteri Centre Point. Gọi ngay 0768892255 | A09188310 • Nguyễn Xiển, Long Thạnh Mỹ, | 3 | 2 | 100 m²",7300.0,-0.0170304714293743,-0.28522070469125105,0.7020433138717228,0.9724400052447274,-0.13517524411165588,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
"GIẢM GIÁ | 2.35 tỷ | -35% | Căn hộ Vinhomes Grand Park 2PN1WC 59m2 có sổ hồng. Gọi ngay 0768892255 | A09100973 • Nguyễn Xiển, Long Thạnh Mỹ, | 2 | 1 | 59 m²",2350.0,-0.03925253512912973,-0.7100188394714092,-0.5873811365761936,0.9724400052447274,-0.13517524411165588,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
